# file	translator	distance-meassure	synset-tolerance	relation-tolerance	similarity-value	computation-time
sample05.txt	google	sussna	0	0.6	0.8	0.099
sample05.txt	google	wu-palmer	0	0.6	0.8	0.068
sample05.txt	yandex	leacock-chodorow	0	0.6	1	0.296
sample05.txt	yandex	sussna	0	0.6	1	0.347
sample05.txt	yandex	wu-palmer	0	0.6	1	0.371
sample05.txt	google	lin	0	0.6	0.8	0.794
sample05.txt	google	jiang-conrath	0	0.6	0.8	1.163
sample05.txt	google	shortest_path	0	0.6	0.8	1.2
sample05.txt	yandex	lin	0	0.6	1	1.256
sample05.txt	google	resnik	0	0.6	0.8	1.644
sample05.txt	yandex	shortest_path	0	0.6	1	1.639
sample05.txt	yandex	resnik	0	0.6	1	1.7
sample05.txt	yandex	jiang-conrath	0	0.6	1	1.681
sample05.txt	google	sussna	0	0.7	0.8	0.052
sample05.txt	google	wu-palmer	0	0.7	0.8	0.077
sample05.txt	google	leacock-chodorow	0	0.7	0.8	0.077
sample05.txt	yandex	sussna	0	0.7	1	0.259
sample05.txt	yandex	wu-palmer	0	0.7	1	0.278
sample05.txt	yandex	leacock-chodorow	0	0.7	1	0.29
sample05.txt	google	resnik	0	0.7	0.8	0.873
sample05.txt	google	shortest_path	0	0.7	0.8	1.073
sample05.txt	yandex	jiang-conrath	0	0.7	1	1.292
sample05.txt	google	jiang-conrath	0	0.7	0.8	1.488
sample05.txt	google	lin	0	0.7	0.8	1.484
sample05.txt	yandex	shortest_path	0	0.7	1	1.761
sample05.txt	yandex	lin	0	0.7	1	1.584
sample05.txt	yandex	resnik	0	0.7	1	1.824
sample05.txt	google	wu-palmer	0	0.8	0.8	0.129
sample05.txt	google	leacock-chodorow	0	0.8	0.8	0.128
sample05.txt	google	sussna	0	0.8	0.8	0.131
sample05.txt	yandex	sussna	0	0.8	1	0.195
sample05.txt	yandex	leacock-chodorow	0	0.8	1	0.211
sample05.txt	google	jiang-conrath	0	0.8	0.8	0.705
sample05.txt	yandex	wu-palmer	0	0.8	1	0.234
sample05.txt	google	lin	0	0.8	0.8	0.713
sample05.txt	google	shortest_path	0	0.8	0.8	0.824
sample05.txt	google	resnik	0	0.8	0.8	1.4
sample05.txt	yandex	jiang-conrath	0	0.8	1	0.828
sample05.txt	yandex	shortest_path	0	0.8	1	1.379
sample05.txt	yandex	lin	0	0.8	1	0.88
sample05.txt	yandex	resnik	0	0.8	1	1.475
sample05.txt	google	sussna	0	0.9	0.8	0.093
sample05.txt	google	wu-palmer	0	0.9	0.8	0.107
sample05.txt	google	leacock-chodorow	0	0.9	0.8	0.079
sample05.txt	yandex	sussna	0	0.9	1	0.22
sample05.txt	yandex	leacock-chodorow	0	0.9	1	0.211
sample05.txt	yandex	wu-palmer	0	0.9	1	0.252
sample05.txt	google	resnik	0	0.9	0.8	0.814
sample05.txt	google	lin	0	0.9	0.8	1.025
sample05.txt	yandex	jiang-conrath	0	0.9	1	1.219
sample05.txt	google	shortest_path	0	0.9	0.8	1.468
sample05.txt	google	jiang-conrath	0	0.9	0.8	1.476
sample05.txt	yandex	shortest_path	0	0.9	1	1.636
sample05.txt	yandex	lin	0	0.9	1	1.564
sample05.txt	yandex	resnik	0	0.9	1	1.882
sample05.txt	google	leacock-chodorow	0.1	0	0.8	0.076
sample05.txt	google	sussna	0.1	0	0.8	0.079
sample05.txt	google	wu-palmer	0.1	0	0.8	0.08
sample05.txt	yandex	sussna	0.1	0	1	0.235
sample05.txt	yandex	wu-palmer	0.1	0	1	0.236
sample05.txt	yandex	leacock-chodorow	0.1	0	1	0.212
sample05.txt	google	lin	0.1	0	0.8	0.744
sample05.txt	google	shortest_path	0.1	0	0.8	1.073
sample05.txt	google	jiang-conrath	0.1	0	0.8	1.116
sample05.txt	yandex	lin	0.1	0	1	1.033
sample05.txt	yandex	jiang-conrath	0.1	0	1	1.274
sample05.txt	google	resnik	0.1	0	0.8	1.587
sample05.txt	yandex	resnik	0.1	0	1	1.678
sample05.txt	yandex	shortest_path	0.1	0	1	1.837
sample05.txt	google	sussna	0.1	0.1	0.8	0.057
sample05.txt	google	wu-palmer	0.1	0.1	0.8	0.059
sample05.txt	google	leacock-chodorow	0.1	0.1	0.8	0.058
sample05.txt	yandex	sussna	0.1	0.1	1	0.201
sample05.txt	yandex	wu-palmer	0.1	0.1	1	0.217
sample05.txt	yandex	leacock-chodorow	0.1	0.1	1	0.202
sample05.txt	google	resnik	0.1	0.1	0.8	0.81
sample05.txt	google	jiang-conrath	0.1	0.1	0.8	1.082
sample05.txt	google	lin	0.1	0.1	0.8	1.281
sample05.txt	yandex	jiang-conrath	0.1	0.1	1	1.138
sample05.txt	google	shortest_path	0.1	0.1	0.8	1.432
sample05.txt	yandex	lin	0.1	0.1	1	1.35
sample05.txt	yandex	shortest_path	0.1	0.1	1	1.849
sample05.txt	yandex	resnik	0.1	0.1	1	1.797
sample05.txt	google	wu-palmer	0.1	0.2	0.8	0.044
sample05.txt	google	leacock-chodorow	0.1	0.2	0.8	0.119
sample05.txt	google	sussna	0.1	0.2	0.8	0.12
sample05.txt	yandex	wu-palmer	0.1	0.2	1	0.264
sample05.txt	yandex	leacock-chodorow	0.1	0.2	1	0.244
sample05.txt	yandex	sussna	0.1	0.2	1	0.279
sample05.txt	google	jiang-conrath	0.1	0.2	0.8	0.754
sample05.txt	google	shortest_path	0.1	0.2	0.8	0.831
sample05.txt	google	resnik	0.1	0.2	0.8	1.109
sample05.txt	google	lin	0.1	0.2	0.8	1.17
sample05.txt	yandex	jiang-conrath	0.1	0.2	1	1.131
sample05.txt	yandex	lin	0.1	0.2	1	1.535
sample05.txt	yandex	shortest_path	0.1	0.2	1	1.872
sample05.txt	yandex	resnik	0.1	0.2	1	1.78
sample05.txt	google	wu-palmer	0.1	0.3	0.8	0.15
sample05.txt	google	sussna	0.1	0.3	0.8	0.151
sample05.txt	google	leacock-chodorow	0.1	0.3	0.8	0.111
sample05.txt	yandex	wu-palmer	0.1	0.3	1	0.248
sample05.txt	yandex	sussna	0.1	0.3	1	0.287
sample05.txt	yandex	leacock-chodorow	0.1	0.3	1	0.274
sample05.txt	google	jiang-conrath	0.1	0.3	0.8	1.347
sample05.txt	google	shortest_path	0.1	0.3	0.8	1.362
sample05.txt	google	lin	0.1	0.3	0.8	1.352
sample05.txt	google	resnik	0.1	0.3	0.8	1.402
sample05.txt	yandex	shortest_path	0.1	0.3	1	1.604
sample05.txt	yandex	lin	0.1	0.3	1	1.476
sample05.txt	yandex	jiang-conrath	0.1	0.3	1	1.543
sample05.txt	yandex	resnik	0.1	0.3	1	1.724
sample05.txt	google	wu-palmer	0.1	0.4	0.8	0.089
sample05.txt	google	sussna	0.1	0.4	0.8	0.091
sample05.txt	google	leacock-chodorow	0.1	0.4	0.8	0.087
sample05.txt	yandex	sussna	0.1	0.4	1	0.227
sample05.txt	yandex	leacock-chodorow	0.1	0.4	1	0.204
sample05.txt	yandex	wu-palmer	0.1	0.4	1	0.24
sample05.txt	google	resnik	0.1	0.4	0.8	0.844
sample05.txt	google	jiang-conrath	0.1	0.4	0.8	1.052
sample05.txt	google	lin	0.1	0.4	0.8	1.124
sample05.txt	yandex	lin	0.1	0.4	1	1.076
sample05.txt	google	shortest_path	0.1	0.4	0.8	1.511
sample05.txt	yandex	jiang-conrath	0.1	0.4	1	1.359
sample05.txt	yandex	shortest_path	0.1	0.4	1	1.764
sample05.txt	yandex	resnik	0.1	0.4	1	1.829
sample05.txt	google	leacock-chodorow	0.1	0.5	0.8	0.11
sample05.txt	google	wu-palmer	0.1	0.5	0.8	0.143
sample05.txt	google	sussna	0.1	0.5	0.8	0.144
sample05.txt	yandex	leacock-chodorow	0.1	0.5	1	0.186
sample05.txt	yandex	wu-palmer	0.1	0.5	1	0.261
sample05.txt	yandex	sussna	0.1	0.5	1	0.283
sample05.txt	google	lin	0.1	0.5	0.8	0.741
sample05.txt	google	jiang-conrath	0.1	0.5	0.8	1.08
sample05.txt	yandex	jiang-conrath	0.1	0.5	1	1.229
sample05.txt	google	shortest_path	0.1	0.5	0.8	1.604
sample05.txt	google	resnik	0.1	0.5	0.8	1.825
sample05.txt	yandex	lin	0.1	0.5	1	1.795
sample05.txt	yandex	resnik	0.1	0.5	1	1.954
sample05.txt	yandex	shortest_path	0.1	0.5	1	2.133
sample05.txt	google	sussna	0.1	0.6	0.8	0.178
sample05.txt	google	leacock-chodorow	0.1	0.6	0.8	0.18
sample05.txt	google	wu-palmer	0.1	0.6	0.8	0.182
sample05.txt	yandex	sussna	0.1	0.6	1	0.267
sample05.txt	yandex	wu-palmer	0.1	0.6	1	0.252
sample05.txt	yandex	leacock-chodorow	0.1	0.6	1	0.304
sample05.txt	google	lin	0.1	0.6	0.8	1.248
sample05.txt	google	jiang-conrath	0.1	0.6	0.8	1.287
sample05.txt	google	shortest_path	0.1	0.6	0.8	1.417
sample05.txt	google	resnik	0.1	0.6	0.8	1.405
sample05.txt	yandex	jiang-conrath	0.1	0.6	1	1.437
sample05.txt	yandex	lin	0.1	0.6	1	1.456
sample05.txt	yandex	shortest_path	0.1	0.6	1	1.705
sample05.txt	yandex	resnik	0.1	0.6	1	1.722
sample05.txt	google	sussna	0.1	0.7	0.8	0.054
sample05.txt	google	wu-palmer	0.1	0.7	0.8	0.089
sample05.txt	google	leacock-chodorow	0.1	0.7	0.8	0.088
sample05.txt	yandex	leacock-chodorow	0.1	0.7	1	0.196
sample05.txt	yandex	sussna	0.1	0.7	1	0.288
sample05.txt	yandex	wu-palmer	0.1	0.7	1	0.319
sample05.txt	google	resnik	0.1	0.7	0.8	0.839
sample05.txt	google	jiang-conrath	0.1	0.7	0.8	1.01
sample05.txt	google	shortest_path	0.1	0.7	0.8	1.291
sample05.txt	yandex	jiang-conrath	0.1	0.7	1	1.234
sample05.txt	google	lin	0.1	0.7	0.8	1.421
sample05.txt	yandex	lin	0.1	0.7	1	1.559
sample05.txt	yandex	shortest_path	0.1	0.7	1	1.811
sample05.txt	yandex	resnik	0.1	0.7	1	1.813
sample05.txt	google	sussna	0.1	0.8	0.8	0.103
sample05.txt	google	leacock-chodorow	0.1	0.8	0.8	0.231
sample05.txt	google	wu-palmer	0.1	0.8	0.8	0.231
sample05.txt	yandex	sussna	0.1	0.8	1	0.288
sample05.txt	yandex	wu-palmer	0.1	0.8	1	0.202
sample05.txt	yandex	leacock-chodorow	0.1	0.8	1	0.17
sample05.txt	google	jiang-conrath	0.1	0.8	0.8	0.845
sample05.txt	google	lin	0.1	0.8	0.8	0.847
sample05.txt	google	resnik	0.1	0.8	0.8	1.38
sample05.txt	google	shortest_path	0.1	0.8	0.8	1.475
sample05.txt	yandex	lin	0.1	0.8	1	0.798
sample05.txt	yandex	resnik	0.1	0.8	1	1.015
sample05.txt	yandex	jiang-conrath	0.1	0.8	1	1.111
sample05.txt	yandex	shortest_path	0.1	0.8	1	1.725
sample05.txt	google	wu-palmer	0.1	0.9	0.8	0.121
sample05.txt	google	sussna	0.1	0.9	0.8	0.218
sample05.txt	google	leacock-chodorow	0.1	0.9	0.8	0.199
sample05.txt	yandex	sussna	0.1	0.9	1	0.179
sample05.txt	yandex	wu-palmer	0.1	0.9	1	0.202
sample05.txt	yandex	leacock-chodorow	0.1	0.9	1	0.197
sample05.txt	google	lin	0.1	0.9	0.8	0.762
sample05.txt	google	resnik	0.1	0.9	0.8	0.948
sample05.txt	google	shortest_path	0.1	0.9	0.8	1.006
sample05.txt	google	jiang-conrath	0.1	0.9	0.8	1.421
sample05.txt	yandex	jiang-conrath	0.1	0.9	1	0.914
sample05.txt	yandex	lin	0.1	0.9	1	0.932
sample05.txt	yandex	shortest_path	0.1	0.9	1	1.563
sample05.txt	yandex	resnik	0.1	0.9	1	1.611
sample05.txt	google	leacock-chodorow	0.2	0	0.8	0.106
sample05.txt	google	wu-palmer	0.2	0	0.8	0.11
sample05.txt	google	sussna	0.2	0	0.8	0.203
sample05.txt	yandex	sussna	0.2	0	1	0.21
sample05.txt	yandex	wu-palmer	0.2	0	1	0.145
sample05.txt	yandex	leacock-chodorow	0.2	0	1	0.293
sample05.txt	google	lin	0.2	0	0.8	0.854
sample05.txt	google	jiang-conrath	0.2	0	0.8	0.867
sample05.txt	google	shortest_path	0.2	0	0.8	1.017
sample05.txt	google	resnik	0.2	0	0.8	1.383
sample05.txt	yandex	jiang-conrath	0.2	0	1	0.903
sample05.txt	yandex	lin	0.2	0	1	0.911
sample05.txt	yandex	shortest_path	0.2	0	1	1.702
sample05.txt	yandex	resnik	0.2	0	1	1.229
sample05.txt	google	wu-palmer	0.2	0.1	0.8	0.056
sample05.txt	google	sussna	0.2	0.1	0.8	0.125
sample05.txt	google	leacock-chodorow	0.2	0.1	0.8	0.104
sample05.txt	yandex	leacock-chodorow	0.2	0.1	1	0.199
sample05.txt	yandex	wu-palmer	0.2	0.1	1	0.248
sample05.txt	yandex	sussna	0.2	0.1	1	0.298
sample05.txt	google	lin	0.2	0.1	0.8	0.727
sample05.txt	google	resnik	0.2	0.1	0.8	1.139
sample05.txt	google	jiang-conrath	0.2	0.1	0.8	1.273
sample05.txt	yandex	jiang-conrath	0.2	0.1	1	1.143
sample05.txt	google	shortest_path	0.2	0.1	0.8	1.474
sample05.txt	yandex	lin	0.2	0.1	1	1.416
sample05.txt	yandex	shortest_path	0.2	0.1	1	1.849
sample05.txt	yandex	resnik	0.2	0.1	1	1.803
sample05.txt	google	wu-palmer	0.2	0.2	0.8	0.062
sample05.txt	google	leacock-chodorow	0.2	0.2	0.8	0.059
sample05.txt	google	sussna	0.2	0.2	0.8	0.062
sample05.txt	yandex	sussna	0.2	0.2	1	0.238
sample05.txt	yandex	wu-palmer	0.2	0.2	1	0.217
sample05.txt	yandex	leacock-chodorow	0.2	0.2	1	0.206
sample05.txt	google	jiang-conrath	0.2	0.2	0.8	0.765
sample05.txt	google	resnik	0.2	0.2	0.8	0.838
sample05.txt	google	lin	0.2	0.2	0.8	0.96
sample05.txt	google	shortest_path	0.2	0.2	0.8	1.312
sample05.txt	yandex	jiang-conrath	0.2	0.2	1	1.137
sample05.txt	yandex	lin	0.2	0.2	1	1.466
sample05.txt	yandex	shortest_path	0.2	0.2	1	1.901
sample05.txt	yandex	resnik	0.2	0.2	1	1.854
sample05.txt	google	sussna	0.2	0.3	0.8	0.081
sample05.txt	google	leacock-chodorow	0.2	0.3	0.8	0.083
sample05.txt	google	wu-palmer	0.2	0.3	0.8	0.082
sample05.txt	yandex	leacock-chodorow	0.2	0.3	1	0.2
sample05.txt	yandex	sussna	0.2	0.3	1	0.239
sample05.txt	yandex	wu-palmer	0.2	0.3	1	0.238
sample05.txt	google	lin	0.2	0.3	0.8	0.725
sample05.txt	google	shortest_path	0.2	0.3	0.8	1.097
sample05.txt	google	resnik	0.2	0.3	0.8	1.333
sample05.txt	google	jiang-conrath	0.2	0.3	0.8	1.335
sample05.txt	yandex	jiang-conrath	0.2	0.3	1	1.153
sample05.txt	yandex	lin	0.2	0.3	1	1.365
sample05.txt	yandex	shortest_path	0.2	0.3	1	1.869
sample05.txt	yandex	resnik	0.2	0.3	1	1.768
sample05.txt	google	wu-palmer	0.2	0.4	0.8	0.046
sample05.txt	google	sussna	0.2	0.4	0.8	0.091
sample05.txt	google	leacock-chodorow	0.2	0.4	0.8	0.091
sample05.txt	yandex	leacock-chodorow	0.2	0.4	1	0.203
sample05.txt	yandex	wu-palmer	0.2	0.4	1	0.244
sample05.txt	yandex	sussna	0.2	0.4	1	0.271
sample05.txt	google	resnik	0.2	0.4	0.8	0.841
sample05.txt	google	jiang-conrath	0.2	0.4	0.8	1.052
sample05.txt	google	lin	0.2	0.4	0.8	1.15
sample05.txt	google	shortest_path	0.2	0.4	0.8	1.413
sample05.txt	yandex	lin	0.2	0.4	1	1.167
sample05.txt	yandex	jiang-conrath	0.2	0.4	1	1.245
sample05.txt	yandex	shortest_path	0.2	0.4	1	1.912
sample05.txt	yandex	resnik	0.2	0.4	1	1.85
sample05.txt	google	leacock-chodorow	0.2	0.5	0.8	0.14
sample05.txt	google	wu-palmer	0.2	0.5	0.8	0.173
sample05.txt	google	sussna	0.2	0.5	0.8	0.174
sample05.txt	yandex	leacock-chodorow	0.2	0.5	1	0.203
sample05.txt	yandex	wu-palmer	0.2	0.5	1	0.243
sample05.txt	yandex	sussna	0.2	0.5	1	0.28
sample05.txt	google	lin	0.2	0.5	0.8	0.699
sample05.txt	google	shortest_path	0.2	0.5	0.8	1.073
sample05.txt	yandex	jiang-conrath	0.2	0.5	1	1.046
sample05.txt	google	jiang-conrath	0.2	0.5	0.8	1.306
sample05.txt	google	resnik	0.2	0.5	0.8	1.504
sample05.txt	yandex	lin	0.2	0.5	1	1.418
sample05.txt	yandex	shortest_path	0.2	0.5	1	1.688
sample05.txt	yandex	resnik	0.2	0.5	1	1.758
sample05.txt	google	leacock-chodorow	0.2	0.6	0.8	0.142
sample05.txt	google	wu-palmer	0.2	0.6	0.8	0.146
sample05.txt	google	sussna	0.2	0.6	0.8	0.18
sample05.txt	yandex	sussna	0.2	0.6	1	0.226
sample05.txt	yandex	leacock-chodorow	0.2	0.6	1	0.204
sample05.txt	yandex	wu-palmer	0.2	0.6	1	0.241
sample05.txt	google	shortest_path	0.2	0.6	0.8	0.869
sample05.txt	google	jiang-conrath	0.2	0.6	0.8	1.047
sample05.txt	google	lin	0.2	0.6	0.8	1.129
sample05.txt	yandex	lin	0.2	0.6	1	1.143
sample05.txt	yandex	jiang-conrath	0.2	0.6	1	1.271
sample05.txt	google	resnik	0.2	0.6	0.8	1.543
sample05.txt	yandex	resnik	0.2	0.6	1	1.712
sample05.txt	yandex	shortest_path	0.2	0.6	1	1.877
sample05.txt	google	sussna	0.2	0.7	0.8	0.098
sample05.txt	google	wu-palmer	0.2	0.7	0.8	0.1
sample05.txt	google	leacock-chodorow	0.2	0.7	0.8	0.096
sample05.txt	yandex	leacock-chodorow	0.2	0.7	1	0.196
sample05.txt	yandex	wu-palmer	0.2	0.7	1	0.238
sample05.txt	yandex	sussna	0.2	0.7	1	0.387
sample05.txt	google	lin	0.2	0.7	0.8	0.735
sample05.txt	google	resnik	0.2	0.7	0.8	1.272
sample05.txt	yandex	jiang-conrath	0.2	0.7	1	1.142
sample05.txt	google	jiang-conrath	0.2	0.7	0.8	1.422
sample05.txt	google	shortest_path	0.2	0.7	0.8	1.522
sample05.txt	yandex	lin	0.2	0.7	1	1.395
sample05.txt	yandex	shortest_path	0.2	0.7	1	1.763
sample05.txt	yandex	resnik	0.2	0.7	1	1.783
sample05.txt	google	wu-palmer	0.2	0.8	0.8	0.06
sample05.txt	google	sussna	0.2	0.8	0.8	0.061
sample05.txt	google	leacock-chodorow	0.2	0.8	0.8	0.057
sample05.txt	yandex	wu-palmer	0.2	0.8	1	0.264
sample05.txt	yandex	leacock-chodorow	0.2	0.8	1	0.235
sample05.txt	yandex	sussna	0.2	0.8	1	0.297
sample05.txt	google	jiang-conrath	0.2	0.8	0.8	0.789
sample05.txt	google	resnik	0.2	0.8	0.8	1.15
sample05.txt	google	lin	0.2	0.8	0.8	1.223
sample05.txt	yandex	lin	0.2	0.8	1	1.118
sample05.txt	yandex	jiang-conrath	0.2	0.8	1	1.364
sample05.txt	google	shortest_path	0.2	0.8	0.8	1.69
sample05.txt	yandex	shortest_path	0.2	0.8	1	1.807
sample05.txt	yandex	resnik	0.2	0.8	1	1.856
sample05.txt	google	sussna	0.2	0.9	0.8	0.089
sample05.txt	google	wu-palmer	0.2	0.9	0.8	0.091
sample05.txt	google	leacock-chodorow	0.2	0.9	0.8	0.087
sample05.txt	yandex	sussna	0.2	0.9	1	0.246
sample05.txt	yandex	leacock-chodorow	0.2	0.9	1	0.196
sample05.txt	yandex	wu-palmer	0.2	0.9	1	0.236
sample05.txt	google	lin	0.2	0.9	0.8	0.724
sample05.txt	google	jiang-conrath	0.2	0.9	0.8	1.029
sample05.txt	yandex	jiang-conrath	0.2	0.9	1	1.206
sample05.txt	google	resnik	0.2	0.9	0.8	1.444
sample05.txt	google	shortest_path	0.2	0.9	0.8	1.589
sample05.txt	yandex	shortest_path	0.2	0.9	1	1.609
sample05.txt	yandex	lin	0.2	0.9	1	1.44
sample05.txt	yandex	resnik	0.2	0.9	1	1.919
sample05.txt	google	leacock-chodorow	0.3	0	0.8	0.037
sample05.txt	google	sussna	0.3	0	0.8	0.061
sample05.txt	google	wu-palmer	0.3	0	0.8	0.047
sample05.txt	yandex	sussna	0.3	0	1	0.234
sample05.txt	yandex	leacock-chodorow	0.3	0	1	0.211
sample05.txt	yandex	wu-palmer	0.3	0	1	0.331
sample05.txt	google	lin	0.3	0	0.8	0.832
sample05.txt	google	jiang-conrath	0.3	0	0.8	1.272
sample05.txt	google	resnik	0.3	0	0.8	1.571
sample05.txt	yandex	jiang-conrath	0.3	0	1	1.352
sample05.txt	yandex	lin	0.3	0	1	1.262
sample05.txt	google	shortest_path	0.3	0	0.8	1.878
sample05.txt	yandex	shortest_path	0.3	0	1	1.98
sample05.txt	yandex	resnik	0.3	0	1	2.032
sample05.txt	google	leacock-chodorow	0.3	0.1	0.8	0.12
sample05.txt	google	wu-palmer	0.3	0.1	0.8	0.154
sample05.txt	google	sussna	0.3	0.1	0.8	0.155
sample05.txt	yandex	sussna	0.3	0.1	1	0.276
sample05.txt	yandex	leacock-chodorow	0.3	0.1	1	0.221
sample05.txt	yandex	wu-palmer	0.3	0.1	1	0.255
sample05.txt	google	lin	0.3	0.1	0.8	0.765
sample05.txt	google	shortest_path	0.3	0.1	0.8	1.128
sample05.txt	yandex	jiang-conrath	0.3	0.1	1	1.169
sample05.txt	google	jiang-conrath	0.3	0.1	0.8	1.553
sample05.txt	google	resnik	0.3	0.1	0.8	1.56
sample05.txt	yandex	lin	0.3	0.1	1	1.53
sample05.txt	yandex	resnik	0.3	0.1	1	1.757
sample05.txt	yandex	shortest_path	0.3	0.1	1	2.037
sample05.txt	google	wu-palmer	0.3	0.2	0.8	0.096
sample05.txt	google	leacock-chodorow	0.3	0.2	0.8	0.097
sample05.txt	google	sussna	0.3	0.2	0.8	0.093
sample05.txt	yandex	leacock-chodorow	0.3	0.2	1	0.211
sample05.txt	yandex	sussna	0.3	0.2	1	0.27
sample05.txt	yandex	wu-palmer	0.3	0.2	1	0.254
sample05.txt	google	jiang-conrath	0.3	0.2	0.8	0.731
sample05.txt	google	resnik	0.3	0.2	0.8	1.031
sample05.txt	google	shortest_path	0.3	0.2	0.8	1.209
sample05.txt	yandex	lin	0.3	0.2	1	1.198
sample05.txt	yandex	jiang-conrath	0.3	0.2	1	1.32
sample05.txt	google	lin	0.3	0.2	0.8	1.64
sample05.txt	yandex	shortest_path	0.3	0.2	1	1.924
sample05.txt	yandex	resnik	0.3	0.2	1	1.961
sample05.txt	google	sussna	0.3	0.3	0.8	0.048
