# file	translator	distance-meassure	synset-tolerance	relation-tolerance	similarity-value	computation-time
sample02.txt	google	wu-palmer	0.3	0	0.575758	0.203
sample02.txt	google	shortest_path	0.3	0	0.575758	0.203
sample02.txt	google	leacock-chodorow	0.3	0	0.575758	0.265
sample02.txt	google	jiang-conrath	0.3	0	0.575758	0.156
sample02.txt	google	lin	0.3	0	0.575758	0.187
sample02.txt	google	resnik	0.3	0	0.575758	0.312
sample02.txt	google	sussna	0.3	0	0.658083	19.562
sample02.txt	yandex	jiang-conrath	0.3	0	0.909091	1419.35
sample02.txt	yandex	lin	0.3	0	0.909091	1595.26
sample02.txt	yandex	resnik	0.3	0	0.909091	1683.07
sample02.txt	yandex	leacock-chodorow	0.3	0	0.909091	1760.47
sample02.txt	yandex	sussna	0.3	0	0.909091	2625.33
sample02.txt	yandex	wu-palmer	0.3	0	0.909091	2999.92
sample02.txt	yandex	shortest_path	0.3	0	0.909091	3145.1
sample02.txt	google	wu-palmer	0.3	0.9	0.575758	0.234
sample02.txt	google	leacock-chodorow	0.3	0.9	0.575758	0.281
sample02.txt	google	shortest_path	0.3	0.9	0.575758	0.234
sample02.txt	google	lin	0.3	0.9	0.575758	0.238
sample02.txt	google	resnik	0.3	0.9	0.575758	0.331
sample02.txt	google	jiang-conrath	0.3	0.9	0.575758	0.284
sample02.txt	google	sussna	0.3	0.9	0.658083	4.653
sample02.txt	yandex	resnik	0.3	0.9	0.909091	918.595
sample02.txt	yandex	lin	0.3	0.9	0.909091	1773.15
sample02.txt	yandex	leacock-chodorow	0.3	0.9	0.909091	1819.72
sample02.txt	yandex	jiang-conrath	0.3	0.9	0.909091	1835.91
sample02.txt	yandex	shortest_path	0.3	0.9	0.909091	2811.04
sample02.txt	yandex	sussna	0.3	0.9	0.909091	2827.32
sample02.txt	yandex	wu-palmer	0.3	0.9	0.909091	3261.81
sample02.txt	google	leacock-chodorow	0.4	0	0.575758	0.156
sample02.txt	google	wu-palmer	0.4	0	0.575758	0.265
sample02.txt	google	resnik	0.4	0	0.575758	0.187
sample02.txt	google	lin	0.4	0	0.575758	0.297
sample02.txt	google	jiang-conrath	0.4	0	0.575758	0.483
sample02.txt	google	shortest_path	0.4	0	0.655502	7.898
sample02.txt	google	sussna	0.4	0	0.658083	7.945
sample02.txt	yandex	lin	0.4	0	0.909091	892.085
sample02.txt	yandex	resnik	0.4	0	0.909091	937.475
sample02.txt	yandex	jiang-conrath	0.4	0	0.909091	1550.63
sample02.txt	yandex	wu-palmer	0.4	0	0.909091	3117.26
sample02.txt	yandex	leacock-chodorow	0.4	0	0.909091	3121.57
sample02.txt	yandex	sussna	0.4	0	0.909091	3144.09
sample02.txt	yandex	shortest_path	0.4	0	0.909091	3185.27
sample02.txt	google	leacock-chodorow	0.4	0.9	0.575758	0.172
sample02.txt	google	wu-palmer	0.4	0.9	0.575758	0.219
sample02.txt	google	jiang-conrath	0.4	0.9	0.575758	0.219
sample02.txt	google	lin	0.4	0.9	0.575758	0.249
sample02.txt	google	resnik	0.4	0.9	0.575758	0.296
sample02.txt	google	shortest_path	0.4	0.9	0.655502	8.166
sample02.txt	google	sussna	0.4	0.9	0.658083	8.322
sample02.txt	yandex	jiang-conrath	0.4	0.9	0.909091	891.306
sample02.txt	yandex	resnik	0.4	0.9	0.909091	1924.94
sample02.txt	yandex	lin	0.4	0.9	0.909091	2096.89
sample02.txt	yandex	leacock-chodorow	0.4	0.9	0.909091	2450.45
sample02.txt	yandex	shortest_path	0.4	0.9	0.909091	3110.26
sample02.txt	yandex	sussna	0.4	0.9	0.909091	3422.61
sample02.txt	yandex	wu-palmer	0.4	0.9	0.909091	3611.2
sample02.txt	google	wu-palmer	0.5	0	0.575758	0.24
sample02.txt	google	resnik	0.5	0	0.575758	0.225
sample02.txt	google	jiang-conrath	0.5	0	0.575758	0.156
sample02.txt	google	leacock-chodorow	0.5	0	0.575758	0.318
sample02.txt	google	lin	0.5	0	0.575758	0.483
sample02.txt	google	shortest_path	0.5	0	0.655502	8.238
sample02.txt	google	sussna	0.5	0	0.658083	11.868
sample02.txt	yandex	resnik	0.5	0	0.909091	1763.79
sample02.txt	yandex	jiang-conrath	0.5	0	0.909091	1763.83
sample02.txt	yandex	lin	0.5	0	0.909091	1803.07
sample02.txt	yandex	shortest_path	0.5	0	0.909091	2498.04
sample02.txt	yandex	wu-palmer	0.5	0	0.909091	3242.48
sample02.txt	yandex	sussna	0.5	0	0.909091	3320.57
sample02.txt	yandex	leacock-chodorow	0.5	0	0.909091	3388.77
sample02.txt	google	wu-palmer	0.5	0.9	0.575758	0.218
sample02.txt	google	leacock-chodorow	0.5	0.9	0.575758	0.218
sample02.txt	google	resnik	0.5	0.9	0.575758	0.234
sample02.txt	google	lin	0.5	0.9	0.575758	0.219
sample02.txt	google	jiang-conrath	0.5	0.9	0.575758	0.546
sample02.txt	google	shortest_path	0.5	0.9	0.655502	7.784
sample02.txt	google	sussna	0.5	0.9	0.658083	12.262
sample02.txt	yandex	jiang-conrath	0.5	0.9	0.909091	909.975
sample02.txt	yandex	resnik	0.5	0.9	0.909091	1347.2
sample02.txt	yandex	lin	0.5	0.9	0.909091	1781.77
sample02.txt	yandex	sussna	0.5	0.9	0.909091	2990.12
sample02.txt	yandex	shortest_path	0.5	0.9	0.909091	3233.48
sample02.txt	yandex	leacock-chodorow	0.5	0.9	0.909091	3337.16
sample02.txt	yandex	wu-palmer	0.5	0.9	0.909091	3374.86
sample02.txt	google	wu-palmer	0.6	0	0.575758	0.299
sample02.txt	google	leacock-chodorow	0.6	0	0.575758	0.382
sample02.txt	google	lin	0.6	0	0.575758	0.319
sample02.txt	google	resnik	0.6	0	0.575758	0.423
sample02.txt	google	jiang-conrath	0.6	0	0.575758	0.483
sample02.txt	google	shortest_path	0.6	0	0.655502	11.841
sample02.txt	google	sussna	0.6	0	0.658083	12.751
sample02.txt	yandex	jiang-conrath	0.6	0	0.909091	1752.93
sample02.txt	yandex	lin	0.6	0	0.909091	1958.88
sample02.txt	yandex	leacock-chodorow	0.6	0	0.909091	2339
sample02.txt	yandex	sussna	0.6	0	0.909091	3356.86
sample02.txt	yandex	wu-palmer	0.6	0	0.909091	3504.23
sample02.txt	yandex	resnik	0.6	0	0.909091	3635.19
sample02.txt	yandex	shortest_path	0.6	0	0.909091	3659.46
sample02.txt	google	wu-palmer	0.6	0.9	0.575758	0.265
sample02.txt	google	leacock-chodorow	0.6	0.9	0.575758	0.343
sample02.txt	google	jiang-conrath	0.6	0.9	0.575758	0.296
sample02.txt	google	resnik	0.6	0.9	0.575758	0.343
sample02.txt	google	lin	0.6	0.9	0.575758	0.39
sample02.txt	google	sussna	0.6	0.9	0.658083	4.065
sample02.txt	google	shortest_path	0.6	0.9	0.655502	9.297
sample02.txt	yandex	lin	0.6	0.9	0.909091	926.049
sample02.txt	yandex	jiang-conrath	0.6	0.9	0.909091	1978.27
sample02.txt	yandex	leacock-chodorow	0.6	0.9	0.909091	2986.05
sample02.txt	yandex	shortest_path	0.6	0.9	0.909091	3044.54
sample02.txt	yandex	wu-palmer	0.6	0.9	0.909091	3592.68
sample02.txt	yandex	resnik	0.6	0.9	0.909091	3853.12
sample02.txt	yandex	sussna	0.6	0.9	0.909091	3961.91
sample02.txt	google	wu-palmer	0.7	0	0.575758	0.25
sample02.txt	google	leacock-chodorow	0.7	0	0.575758	0.25
sample02.txt	google	lin	0.7	0	0.575758	0.25
sample02.txt	google	jiang-conrath	0.7	0	0.575758	0.297
sample02.txt	google	resnik	0.7	0	0.575758	0.686
sample02.txt	google	sussna	0.7	0	0.658083	8.682
sample02.txt	google	shortest_path	0.7	0	0.655502	12.448
sample02.txt	yandex	jiang-conrath	0.7	0	0.909091	931.312
sample02.txt	yandex	lin	0.7	0	0.909091	1395.1
sample02.txt	yandex	wu-palmer	0.7	0	0.909091	2819.28
sample02.txt	yandex	resnik	0.7	0	0.909091	3246.59
sample02.txt	yandex	sussna	0.7	0	0.909091	3270.22
sample02.txt	yandex	shortest_path	0.7	0	0.909091	3792.88
sample02.txt	yandex	leacock-chodorow	0.7	0	0.909091	3800.15
sample02.txt	google	wu-palmer	0.7	0.9	0.575758	0.265
sample02.txt	google	leacock-chodorow	0.7	0.9	0.575758	0.265
sample02.txt	google	jiang-conrath	0.7	0.9	0.575758	0.234
sample02.txt	google	resnik	0.7	0.9	0.575758	0.437
sample02.txt	google	lin	0.7	0.9	0.575758	0.343
sample02.txt	google	shortest_path	0.7	0.9	0.655502	7.695
sample02.txt	google	sussna	0.7	0.9	0.658083	11.941
sample02.txt	yandex	lin	0.7	0.9	0.909091	912.726
sample02.txt	yandex	jiang-conrath	0.7	0.9	0.909091	1410.86
sample02.txt	yandex	wu-palmer	0.7	0.9	0.909091	2972.37
sample02.txt	yandex	sussna	0.7	0.9	0.909091	3198.9
sample02.txt	yandex	resnik	0.7	0.9	0.909091	3222.87
sample02.txt	yandex	leacock-chodorow	0.7	0.9	0.909091	3813.42
sample02.txt	yandex	shortest_path	0.7	0.9	0.909091	3907.24
sample02.txt	google	wu-palmer	0.8	0	0.575758	0.265
sample02.txt	google	resnik	0.8	0	0.575758	0.406
sample02.txt	google	lin	0.8	0	0.575758	0.453
sample02.txt	google	jiang-conrath	0.8	0	0.642856	6.299
sample02.txt	google	sussna	0.8	0	0.658083	8.03
sample02.txt	google	shortest_path	0.8	0	0.655502	11.904
sample02.txt	google	leacock-chodorow	0.8	0	0.644682	12.621
sample02.txt	yandex	jiang-conrath	0.8	0	0.909091	1837.3
sample02.txt	yandex	lin	0.8	0	0.909091	1862.19
sample02.txt	yandex	leacock-chodorow	0.8	0	0.909091	2603.47
sample02.txt	yandex	wu-palmer	0.8	0	0.909091	3387.79
sample02.txt	yandex	sussna	0.8	0	0.909091	3407.43
sample02.txt	yandex	shortest_path	0.8	0	0.909091	3827.86
sample02.txt	yandex	resnik	0.8	0	0.909091	3840.76
sample02.txt	google	wu-palmer	0.8	0.9	0.575758	0.219
sample02.txt	google	lin	0.8	0.9	0.575758	0.406
sample02.txt	google	resnik	0.8	0.9	0.575758	0.484
sample02.txt	google	jiang-conrath	0.8	0.9	0.642856	4.758
sample02.txt	google	sussna	0.8	0.9	0.658083	8.121
sample02.txt	google	leacock-chodorow	0.8	0.9	0.644682	11.876
sample02.txt	google	shortest_path	0.8	0.9	0.655502	15.709
sample02.txt	yandex	lin	0.8	0.9	0.909091	1828.43
sample02.txt	yandex	jiang-conrath	0.8	0.9	0.909091	1895.27
sample02.txt	yandex	wu-palmer	0.8	0.9	0.909091	2553.29
sample02.txt	yandex	leacock-chodorow	0.8	0.9	0.909091	3362.88
sample02.txt	yandex	sussna	0.8	0.9	0.909091	3451.29
sample02.txt	yandex	shortest_path	0.8	0.9	0.909091	3597.09
sample02.txt	yandex	resnik	0.8	0.9	0.909091	3734.11
sample02.txt	google	wu-palmer	0.9	0	0.575758	0.258
sample02.txt	google	resnik	0.9	0	0.575758	0.518
sample02.txt	google	lin	0.9	0	0.575758	0.39
sample02.txt	google	leacock-chodorow	0.9	0	0.644682	8.476
sample02.txt	google	jiang-conrath	0.9	0	0.642856	8.582
sample02.txt	google	shortest_path	0.9	0	0.655502	12.224
sample02.txt	google	sussna	0.9	0	0.658083	14.324
sample02.txt	yandex	lin	0.9	0	0.909091	1759.51
sample02.txt	yandex	jiang-conrath	0.9	0	0.909091	1931.44
sample02.txt	yandex	leacock-chodorow	0.9	0	0.909091	2522.39
sample02.txt	yandex	wu-palmer	0.9	0	0.909091	3497.14
sample02.txt	yandex	sussna	0.9	0	0.909091	3606.17
sample02.txt	yandex	resnik	0.9	0	0.909091	3667.64
sample02.txt	yandex	shortest_path	0.9	0	0.909091	3822.17
sample02.txt	google	wu-palmer	0.9	0.9	0.575758	0.281
sample02.txt	google	resnik	0.9	0.9	0.575758	0.427
sample02.txt	google	lin	0.9	0.9	0.575758	0.411
sample02.txt	google	jiang-conrath	0.9	0.9	0.642856	5.862
sample02.txt	google	sussna	0.9	0.9	0.658083	8.02
sample02.txt	google	leacock-chodorow	0.9	0.9	0.644682	11.726
sample02.txt	google	shortest_path	0.9	0.9	0.655502	12.321
sample02.txt	yandex	jiang-conrath	0.9	0.9	0.909091	1882.83
sample02.txt	yandex	lin	0.9	0.9	0.909091	2032.96
sample02.txt	yandex	leacock-chodorow	0.9	0.9	0.909091	2512.43
sample02.txt	yandex	sussna	0.9	0.9	0.909091	3502.95
sample02.txt	yandex	wu-palmer	0.9	0.9	0.909091	3540.24
sample02.txt	yandex	resnik	0.9	0.9	0.909091	3689.55
sample02.txt	yandex	shortest_path	0.9	0.9	0.909091	3811.62
